school,sex,age,home_area,family_size,parents_cohabit,education_mother,education_father,occupation_mother,occupation_father,reason,guardian,travel_time,study_time,failures,extra_school_support,family_support,extra_tutoring,extracurricular_activities,nursery,higher_education,internet_access,romantic_relationship,family_relationships_quality,free_time,going_out,alcohol_weekdays,alcohol_weekend,health_status,absences,final_grade
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Upper secondary education,Primary education,Other,Other,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,1,3,1,3,1,0,8
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Upper secondary education,Lower secondary education,Civil service,At home,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,3,1,3,1,4,3,2,7
Mouzinho da Silveira,F,18,Urban,<= 3,TRUE,Primary education,Primary education,Other,At home,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,2,3,5,1,4,3,8,10
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Higher education,Higher education,Healthcare,Teacher,Reputation,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,3,3,2,3,2,0,16
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Primary education,Lower secondary education,Other,Other,Reputation,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,4,5,1,4,2,0,15
Mouzinho da Silveira,F,18,Urban,> 3,FALSE,Lower secondary education,Higher education,Other,Civil service,Reputation,Father,< 15 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,2,3,2,1,3,1,8,8
Mouzinho da Silveira,M,16,Rural,> 3,TRUE,Lower secondary education,Primary education,Other,Civil service,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,2,1,1,1,2,0,0
Mouzinho da Silveira,F,16,Urban,<= 3,TRUE,Primary education,Primary education,At home,Other,Other,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,3,2,1,3,5,6,8
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Lower secondary education,Upper secondary education,At home,Civil service,Other,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,3,3,3,1,1,2,0,10
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Higher education,Higher education,Healthcare,Healthcare,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,3,4,1,2,3,4,8
Mouzinho da Silveira,M,18,Urban,<= 3,TRUE,Higher education,Higher education,At home,Healthcare,Close to home,Mother,< 15 minutes,> 10 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,5,5,5,5,5,5,2,6
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Upper secondary education,Higher education,At home,Other,Other,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,2,1,1,1,2,2,8
Mouzinho da Silveira,M,17,Urban,<= 3,TRUE,Higher education,Higher education,Other,Civil service,Close to home,Mother,< 15 minutes,5 to 10 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,3,1,2,5,0,16
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Higher education,Primary education,Other,Other,Other,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,2,3,1,2,5,1,14
Mouzinho da Silveira,M,16,Urban,<= 3,TRUE,Lower secondary education,Lower secondary education,Civil service,Civil service,Other,Mother,> 1 hour,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,1,3,2,2,3,0,10
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,At home,Other,Other,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,5,1,3,1,2,5,5,9
Mouzinho da Silveira,F,16,Urban,<= 3,TRUE,Higher education,Higher education,Civil service,Civil service,Other,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,5,1,3,1,2,5,1,11
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Civil service,Civil service,Close to home,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,1,4,5,5,3,8,9
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Primary education,Primary education,At home,Civil service,Other,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,1,3,3,3,1,0,10
Mouzinho da Silveira,M,16,Urban,> 3,TRUE,Lower secondary education,Primary education,Healthcare,Civil service,Other,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,2,2,1,4,5,2,8
Mouzinho da Silveira,F,16,Urban,<= 3,TRUE,Lower secondary education,Primary education,Other,Civil service,Other,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,3,2,2,1,1,3,0,16
Mouzinho da Silveira,M,16,Urban,<= 3,TRUE,Higher education,Higher education,Teacher,Healthcare,Other,Father,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,1,2,2,5,5,0,12
Mouzinho da Silveira,M,15,Rural,> 3,TRUE,Primary education,Lower secondary education,Other,Civil service,Course preference,Mother,30 minutes to 1 hour,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5,5,5,1,3,5,11,10
Mouzinho da Silveira,M,15,Urban,<= 3,FALSE,Lower secondary education,Lower secondary education,Other,Other,Reputation,Mother,30 minutes to 1 hour,> 10 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,5,4,5,2,3,5,8,14
Mouzinho da Silveira,M,15,Urban,<= 3,FALSE,Lower secondary education,Primary education,Civil service,Civil service,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,3,3,1,2,5,11,12
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Mother,< 15 minutes,5 to 10 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,4,3,3,2,2,5,2,11
Mouzinho da Silveira,F,16,Urban,<= 3,TRUE,Higher education,Primary education,Other,Other,Close to home,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,1,2,4,2,2,1,8,10
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Upper secondary education,Lower secondary education,At home,Other,Close to home,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,3,3,2,2,1,5,11
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Other,Mother,15 to 30 minutes,2 to 5 hours/week,0,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,5,1,3,1,1,5,0,11
Mouzinho da Silveira,F,16,Urban,> 3,TRUE,Higher education,Higher education,Teacher,Civil service,Course preference,Mother,15 to 30 minutes,5 to 10 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,3,5,1,4,5,1,12
Mouzinho da Silveira,M,17,Rural,> 3,TRUE,Higher education,Higher education,Healthcare,Other,Course preference,Father,30 minutes to 1 hour,< 2 hours/week,>= 3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,3,3,3,1,3,5,2,8
Mouzinho da Silveira,M,17,Rural,<= 3,TRUE,Primary education,Upper secondary education,Other,Other,Course preference,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,5,1,2,3,3,5,2,12
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Upper secondary education,Higher education,Civil service,Other,Other,Mother,< 15 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,4,4,3,4,5,8,8
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Higher education,Higher education,Healthcare,Healthcare,Course preference,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,2,5,1,1,5,0,16
Mouzinho da Silveira,M,16,Rural,<= 3,TRUE,Higher education,Primary education,Other,At home,Other,Father,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,1,2,2,1,2,0,11
Mouzinho da Silveira,F,17,Urban,> 3,FALSE,Primary education,Primary education,At home,At home,Other,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,4,5,5,1,2,3,2,11
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Higher education,Lower secondary education,Other,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,4,3,3,2,3,5,0,18
Mouzinho da Silveira,M,16,Urban,<= 3,FALSE,Lower secondary education,Lower secondary education,Other,Civil service,Course preference,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,1,2,2,2,5,0,13
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Upper secondary education,Lower secondary education,Other,Other,Other,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,4,1,2,2,2,1,0,13
Mouzinho da Silveira,M,19,Urban,> 3,TRUE,Primary education,Primary education,Other,Other,Other,Mother,< 15 minutes,2 to 5 hours/week,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,4,4,3,3,4,4,2,10
Mouzinho da Silveira,M,17,Urban,<= 3,FALSE,Primary education,None,Other,Other,Close to home,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,4,1,2,1,1,5,4,12
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Primary education,Primary education,At home,At home,Course preference,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,3,5,5,2,2,4,3,10
Mouzinho da Silveira,F,16,Rural,> 3,TRUE,Primary education,Lower secondary education,Other,Other,Close to home,Father,< 15 minutes,5 to 10 hours/week,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,4,3,4,1,1,3,5,13
Mouzinho da Silveira,M,16,Rural,<= 3,TRUE,Primary education,Lower secondary education,Other,At home,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,4,4,2,4,5,4,11
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Upper secondary education,Primary education,Other,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,>= 3,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,5,4,4,1,1,5,2,10
Mouzinho da Silveira,M,17,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,5,5,5,3,5,5,0,10
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Primary education,None,At home,At home,Course preference,Other,30 minutes to 1 hour,< 2 hours/week,1,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,3,2,1,1,4,0,13
Mouzinho da Silveira,M,17,Rural,> 3,TRUE,Primary education,Primary education,Other,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,4,5,5,1,3,2,0,10
Mouzinho da Silveira,M,18,Urban,<= 3,TRUE,Primary education,Primary education,At home,At home,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,3,3,1,4,5,6,10
Mouzinho da Silveira,F,16,Rural,<= 3,TRUE,Lower secondary education,Lower secondary education,Other,Civil service,Course preference,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,5,4,3,1,1,1,0,12
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Mother,< 15 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,1,2,1,2,3,5,0,0
Mouzinho da Silveira,M,16,Rural,> 3,TRUE,Upper secondary education,Lower secondary education,Civil service,Other,Course preference,Father,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,5,5,2,3,5,2,10
Mouzinho da Silveira,M,16,Rural,<= 3,TRUE,Primary education,Primary education,At home,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,4,5,5,2,4,5,0,9
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Primary education,Primary education,Civil service,Other,Course preference,Other,15 to 30 minutes,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,5,3,3,2,3,5,2,9
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Upper secondary education,Lower secondary education,Civil service,Other,Course preference,Mother,< 15 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,2,3,1,2,2,5,0,0
Mouzinho da Silveira,M,19,Urban,> 3,TRUE,Upper secondary education,Lower secondary education,At home,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,>= 3,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,3,2,1,1,1,3,4,9
Mouzinho da Silveira,M,18,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,At home,At home,Course preference,Mother,< 15 minutes,2 to 5 hours/week,2,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,4,4,5,1,3,3,9,8
Mouzinho da Silveira,M,16,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Civil service,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,4,3,2,4,4,6,8
Mouzinho da Silveira,M,19,Urban,> 3,TRUE,Lower secondary education,Primary education,At home,Other,Course preference,Other,15 to 30 minutes,< 2 hours/week,>= 3,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,4,4,3,1,3,5,4,9
Mouzinho da Silveira,F,16,Urban,> 3,FALSE,Upper secondary education,Lower secondary education,Civil service,At home,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,2,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,2,5,5,1,1,1,8,7
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Primary education,Primary education,Other,At home,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,4,3,2,1,2,5,9,10
Mouzinho da Silveira,M,20,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Course preference,Other,15 to 30 minutes,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4,4,3,2,4,4,12,10
Mouzinho da Silveira,F,18,Rural,> 3,FALSE,Higher education,Upper secondary education,Civil service,Civil service,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,4,4,3,4,2,8,10
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Upper secondary education,Lower secondary education,Other,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,2,5,5,5,5,5,8,11
Mouzinho da Silveira,M,19,Rural,> 3,TRUE,Primary education,Primary education,Other,Civil service,Close to home,Other,30 minutes to 1 hour,2 to 5 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,4,4,3,3,2,8,11
Mouzinho da Silveira,M,17,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Healthcare,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,5,4,2,3,3,4,10
Mouzinho da Silveira,M,18,Urban,<= 3,TRUE,Primary education,Upper secondary education,At home,Civil service,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,4,3,3,2,3,3,0,9
Mouzinho da Silveira,M,19,Rural,> 3,TRUE,Primary education,Primary education,Other,Other,Close to home,Other,30 minutes to 1 hour,< 2 hours/week,1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,4,3,3,5,4,10
Mouzinho da Silveira,F,18,Urban,> 3,FALSE,Primary education,Lower secondary education,At home,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,2,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,4,3,3,1,1,5,2,8
Mouzinho da Silveira,F,19,Urban,<= 3,FALSE,Primary education,Primary education,At home,Other,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,4,4,1,1,5,0,7
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Other,Mother,15 to 30 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,5,5,5,1,1,3,0,0
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,None,None,At home,Other,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,3,1,1,5,0,11
Mouzinho da Silveira,F,17,Rural,<= 3,FALSE,Upper secondary education,Primary education,Other,At home,Course preference,Other,15 to 30 minutes,5 to 10 hours/week,0,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,4,2,3,2,2,3,5,8
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Higher education,Lower secondary education,Teacher,Civil service,Close to home,Mother,< 15 minutes,2 to 5 hours/week,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,5,5,1,3,5,0,0
Mouzinho da Silveira,F,18,Rural,<= 3,TRUE,Lower secondary education,Lower secondary education,Civil service,Civil service,Course preference,Mother,< 15 minutes,2 to 5 hours/week,1,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,2,3,3,1,2,4,3,8
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Higher education,Primary education,Healthcare,At home,Course preference,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,3,2,2,1,1,5,0,9
Mouzinho da Silveira,F,17,Urban,<= 3,TRUE,Primary education,Lower secondary education,At home,Other,Course preference,Father,< 15 minutes,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,5,5,1,1,1,3,0,10
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Primary education,Primary education,Other,Other,Course preference,Mother,30 minutes to 1 hour,2 to 5 hours/week,2,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,3,4,4,2,2,5,3,7
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Civil service,At home,Reputation,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,3,5,1,1,1,2,14
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Civil service,Civil service,Course preference,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,3,1,1,4,0,13
Mouzinho da Silveira,F,18,Urban,<= 3,FALSE,Primary education,Lower secondary education,At home,Other,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,4,3,1,2,4,0,14
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Higher education,Higher education,Teacher,Teacher,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,4,3,5,1,2,1,0,18
Mouzinho da Silveira,M,18,Urban,<= 3,TRUE,Higher education,Higher education,Civil service,Other,Reputation,Mother,< 15 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,5,4,5,1,1,5,3,17
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Higher education,Lower secondary education,Other,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,4,3,3,1,2,4,0,18
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,At home,Other,Course preference,Mother,30 minutes to 1 hour,2 to 5 hours/week,1,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,4,3,3,1,1,4,0,0
Mouzinho da Silveira,M,18,Urban,<= 3,TRUE,Primary education,Lower secondary education,At home,Civil service,Close to home,Mother,15 to 30 minutes,< 2 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,4,1,4,5,5,1,8,11
Mouzinho da Silveira,M,18,Rural,> 3,TRUE,Higher education,Higher education,At home,Civil service,Other,Mother,30 minutes to 1 hour,< 2 hours/week,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,2,5,5,1,1,1,5,14
Mouzinho da Silveira,M,17,Rural,> 3,TRUE,Primary education,Primary education,Other,Civil service,Other,Father,30 minutes to 1 hour,< 2 hours/week,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,2,3,3,4,4,4,14
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Lower secondary education,Lower secondary education,Other,Other,Course preference,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,1,3,1,1,1,2,4,10
Mouzinho da Silveira,F,18,Urban,<= 3,TRUE,Lower secondary education,Lower secondary education,Civil service,Civil service,Course preference,Father,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,5,4,5,1,4,3,0,13
Mouzinho da Silveira,F,18,Rural,<= 3,FALSE,Higher education,Lower secondary education,Teacher,Other,Reputation,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,3,1,1,1,5,0,0
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Primary education,Primary education,At home,Civil service,Course preference,Mother,30 minutes to 1 hour,2 to 5 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,4,2,1,2,2,2,10
Mouzinho da Silveira,F,19,Urban,> 3,TRUE,Primary education,Primary education,At home,Civil service,Other,Father,15 to 30 minutes,< 2 hours/week,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,5,5,2,3,2,0,0
Mouzinho da Silveira,F,17,Urban,> 3,TRUE,Higher education,Lower secondary education,Teacher,Other,Course preference,Father,15 to 30 minutes,> 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,2,3,3,1,5,0,18
Mouzinho da Silveira,F,17,Rural,<= 3,FALSE,Lower secondary education,Primary education,Civil service,Other,Reputation,Mother,15 to 30 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,5,3,3,1,2,2,5,12
Mouzinho da Silveira,F,18,Urban,<= 3,FALSE,Primary education,Primary education,At home,Civil service,Course preference,Mother,< 15 minutes,2 to 5 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,5,2,3,1,2,3,2,11
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Primary education,Lower secondary education,At home,At home,Course preference,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,4,1,1,1,1,4,0,12
Mouzinho da Silveira,F,19,Rural,> 3,FALSE,Primary education,Primary education,At home,At home,Course preference,Other,15 to 30 minutes,2 to 5 hours/week,>= 3,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,3,5,4,1,4,1,0,0
Mouzinho da Silveira,F,18,Rural,> 3,TRUE,Lower secondary education,Lower secondary education,Civil service,Other,Close to home,Mother,15 to 30 minutes,5 to 10 hours/week,0,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,4,2,1,1,1,4,5,15
Mouzinho da Silveira,M,17,Rural,> 3,TRUE,Higher education,Upper secondary education,Civil service,Other,Close to home,Mother,15 to 30 minutes,2 to 5 hours/week,1,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,4,5,5,1,3,2,4,11
Mouzinho da Silveira,F,18,Urban,> 3,TRUE,Upper secondary education,Upper secondary education,Civil service,Civil service,Course preference,Father,< 15 minutes,2 to 5 hours/week,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,5,3,4,1,1,5,0,10
Mouzinho da Silveira,F,17,Rural,> 3,TRUE,Higher education,Higher education,Teacher,Civil service,Other,Father,15 to 30 minutes,2 to 5 hours/week,0,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,4,3,3,1,2,5,2,12
